PORTAL INFOCURSOS;;;;;;;;;;;;
;;;;;;;;;;;;
5) Distribuição dos alunos inscritos por sexo;;;;;;;;;;;;
;;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroInscritos;NumeroHomens;NumeroMulheres;AnoLetivo
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Psicologia;9219;Licenciatura;185;19;166;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Serviço Social;9238;Licenciatura;211;30;181;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Turismo;9254;Licenciatura;126;51;75;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Teatro e Artes Performativas;9803;Licenciatura;65;15;50;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Educação Básica;9853;Licenciatura;93;8;85;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Animação Cultural e Comunitária;L092;Licenciatura;30;12;18;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Comunicação e Multimédia;9052;Licenciatura;218;134;84;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Civil;9089;Licenciatura;65;47;18;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Informática;9119;Licenciatura;251;224;27;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Mecânica;9123;Licenciatura;112;102;10;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;63;56;7;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;32;30;2;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Biomédica;9455;Licenciatura;96;26;70;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia;9011;Licenciatura;112;33;79;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia e Geologia;9012;Licenciatura;60;34;26;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioquímica;9015;Licenciatura;158;47;111;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;8;6;2;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioengenharia;9540;Licenciatura;88;33;55;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciência Alimentar;9693;Licenciatura;86;25;61;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;376;282;94;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Genética e Biotecnologia;9761;Licenciatura;187;68;119;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;170;23;147;2015/16
Universidade de Trás-os-Montes e Alto Douro;1200;Escola Superior de Saúde;7080;Publico;Politecnico;Enfermagem;9500;Licenciatura;341;83;258;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Ciências da Cultura (regime pós-laboral);8471;Licenciatura;43;12;31;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Biologia;9011;Licenciatura;31;17;14;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Bioquímica;9015;Licenciatura;70;30;40;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Ciências da Cultura;9025;Licenciatura;83;34;49;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Ciências da Educação;9026;Licenciatura;78;13;65;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Design;9069;Licenciatura;108;41;67;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Economia;9081;Licenciatura;178;91;87;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Engenharia Informática;9119;Licenciatura;246;223;23;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Gestão;9147;Licenciatura;222;106;116;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;127;51;76;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Matemática;9209;Licenciatura;9;4;5;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Psicologia;9219;Licenciatura;138;28;110;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Arte e Multimédia;9678;Licenciatura;57;25;32;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Comunicação, Cultura e Organizações;9720;Licenciatura;128;37;91;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Física e Desporto;9736;Licenciatura;143;99;44;2015/16
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Básica;9853;Licenciatura;73;3;70;2015/16
Universidade da Madeira;1300;Escola Superior de Saúde;1320;Publico;Politecnico;Enfermagem;9500;Licenciatura;111;27;84;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Humanidades;8461;Licenciatura;117;41;76;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Artísticos;9132;Licenciatura;128;65;63;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Europeus;9135;Licenciatura;237;139;98;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Gestão;9147;Licenciatura;1027;540;487;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;História;9181;Licenciatura;327;197;130;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Informática;9185;Licenciatura;459;413;46;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;233;60;173;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Educação;9353;Licenciatura;381;75;306;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;214;126;88;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências Sociais;9712;Licenciatura;1461;530;931;2015/16
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Matemática e Aplicações;9835;Licenciatura;68;44;24;2015/16
Universidade de Lisboa;1500;Universidade de Lisboa;1500;Publico;Universitario;Ciências da Saúde;9822;Licenciatura;112;22;90;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura (regime pós-laboral);8434;MestradoIntegrado;140;83;57;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design;9069;Licenciatura;172;31;141;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design de Moda;9071;Licenciatura;152;10;142;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;1080;470;610;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Urbanismo;G004;MestradoIntegrado;360;156;204;2015/16
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Interiores e Reabilitação do Edificado;G008;MestradoIntegrado;230;41;189;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Desenho (regime pós-laboral);8415;Licenciatura;122;45;77;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Comunicação;9070;Licenciatura;193;45;148;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Equipamento;9072;Licenciatura;187;66;121;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Escultura;9754;Licenciatura;159;47;112;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Pintura;9790;Licenciatura;246;76;170;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Ciências da Arte e do Património (regime pós-laboral);9903;Licenciatura;118;31;87;2015/16
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Arte Multimédia;9904;Licenciatura;189;68;121;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Biologia;9011;Licenciatura;786;325;461;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Bioquímica;9015;Licenciatura;242;82;160;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Informática;9119;Licenciatura;538;483;55;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Física;9141;Licenciatura;125;86;39;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Geologia;9146;Licenciatura;370;201;169;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática;9209;Licenciatura;110;70;40;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Meteorologia, Oceanografia e Geofísica;9212;Licenciatura;90;42;48;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química;9223;Licenciatura;111;50;61;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química Tecnológica;9226;Licenciatura;85;39;46;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;107;72;35;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;125;61;64;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática Aplicada;9385;Licenciatura;274;116;158;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia da Energia e do Ambiente;9811;MestradoIntegrado;275;187;88;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Biomédica e Biofísica;9845;MestradoIntegrado;201;80;121;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Tecnologias de Informação;L079;Licenciatura;262;203;59;2015/16
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Geoespacial;L096;Licenciatura;27;21;6;2015/16
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito (regime pós-laboral);8358;Licenciatura;471;203;268;2015/16
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito;9078;Licenciatura;2480;977;1503;2015/16
Universidade de Lisboa;1500;Faculdade de Farmácia;1505;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;1164;263;901;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Artísticos, variante de Artes do Espectáculo;8104;Licenciatura;137;44;93;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Artes e Humanidades;8413;Licenciatura;179;47;132;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Gerais;8458;Licenciatura;184;73;111;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Arqueologia;9006;Licenciatura;125;61;64;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;120;36;84;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Africanos;9131;Licenciatura;84;34;50;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Clássicos;9133;Licenciatura;44;16;28;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Europeus;9135;Licenciatura;214;85;129;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Filosofia;9139;Licenciatura;106;62;44;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História;9181;Licenciatura;233;150;83;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História da Arte;9182;Licenciatura;156;39;117;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;719;196;523;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Tradução;9252;Licenciatura;234;75;159;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Portugueses;9917;Licenciatura;88;26;62;2015/16
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Comparatistas;L097;Licenciatura;32;4;28;2015/16
Universidade de Lisboa;1500;Faculdade de Medicina;1507;Publico;Universitario;Medicina;9813;MestradoIntegrado;2274;799;1475;2015/16
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;285;63;222;2015/16
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Higiene Oral;9556;Licenciatura;141;15;126;2015/16
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Prótese Dentária;9791;Licenciatura;124;34;90;2015/16
Universidade de Lisboa;1500;Faculdade de Medicina Veterinária;1509;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;943;215;728;2015/16
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Dança;9068;Licenciatura;51;1;50;2015/16
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Gestão do Desporto;9162;Licenciatura;161;134;27;2015/16
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;610;431;179;2015/16
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ergonomia;9753;Licenciatura;47;29;18;2015/16
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;197;45;152;2015/16
Universidade de Lisboa;1500;Faculdade de Psicologia;1511;Publico;Universitario;Psicologia;9555;MestradoIntegrado;906;169;737;2015/16
Universidade de Lisboa;1500;Instituto de Educação;1513;Publico;Universitario;Educação e Formação;L040;Licenciatura;120;12;108;2015/16
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Planeamento e Gestão do Território;8411;Licenciatura;158;101;57;2015/16
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Geografia;9143;Licenciatura;247;147;100;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;89;30;59;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Florestal e dos Recursos Naturais;8377;Licenciatura;76;50;26;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Biologia;9011;Licenciatura;141;51;90;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;229;137;92;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Alimentar;9087;Licenciatura;177;44;133;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;102;53;49;2015/16
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;126;47;79;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social (regime pós-laboral);8014;Licenciatura;170;16;154;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública (regime pós-laboral);8102;Licenciatura;163;80;83;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia (regime pós-laboral);8109;Licenciatura;87;22;65;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura;519;175;344;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública e Políticas do Território (regime pós-laboral);8363;Licenciatura;154;71;83;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais (regime pós-laboral);8364;Licenciatura;216;97;119;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública;9002;Licenciatura;322;137;185;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciência Política;9019;Licenciatura;123;71;52;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;248;81;167;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais;9229;Licenciatura;294;120;174;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social;9238;Licenciatura;275;25;250;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia;9240;Licenciatura;193;62;131;2015/16
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Antropologia;9448;Licenciatura;124;38;86;2015/16
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Economia;9081;Licenciatura;711;424;287;2015/16
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Finanças;9140;Licenciatura;160;98;62;2015/16
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Gestão;9147;Licenciatura;884;467;417;2015/16
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura;189;59;130;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia de Materiais;9096;Licenciatura;89;57;32;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;856;729;127;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;351;141;210;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Matemática Aplicada e Computação;9345;Licenciatura;147;92;55;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Aeroespacial;9357;MestradoIntegrado;631;523;108;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;411;132;279;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;335;125;210;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;1303;944;359;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;1550;1350;200;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;1349;1160;189;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Física Tecnológica;9458;MestradoIntegrado;374;298;76;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;508;195;313;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;197;96;101;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia e Arquitectura Naval;9911;Licenciatura;106;87;19;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Geológica e de Minas;9913;Licenciatura;103;66;37;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia de Telecomunicações e Informática;9098;Licenciatura;280;239;41;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;353;239;114;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;465;407;58;2015/16
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Electrónica;9912;Licenciatura;130;111;19;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Administração de Unidades de Saúde;8523;Licenciatura;23;8;15;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;226;74;152;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Direito;9078;Licenciatura;494;211;283;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Economia;9081;Licenciatura;39;23;16;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Engenharia Informática;9119;Licenciatura;165;152;13;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Gestão;9147;Licenciatura;325;171;154;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;História;9181;Licenciatura;24;15;9;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Informática de Gestão;9186;Licenciatura;27;24;3;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Psicologia;9219;Licenciatura;131;24;107;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Relações Internacionais;9229;Licenciatura;57;31;26;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;110;50;60;2015/16
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Engenharia Eletrónica e de Telecomunicações;L110;Licenciatura;13;13;0;2015/16
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Microbiologia;8257;Licenciatura;71;29;42;2015/16
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Bioengenharia;9540;Licenciatura;125;50;75;2015/16
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;179;18;161;2015/16
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Lisboa);2215;Privado;Politecnico;Enfermagem;9500;Licenciatura;223;31;192;2015/16
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Porto);2216;Privado;Politecnico;Enfermagem;9500;Licenciatura;151;23;128;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Psicologia;9219;Licenciatura;88;10;78;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Serviço Social;9238;Licenciatura;47;7;40;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Línguas Estrangeiras Aplicadas;9378;Licenciatura;61;15;46;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Comunicação Social e Cultural;9453;Licenciatura;386;94;292;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;118;29;89;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Filosofia;9139;Licenciatura;27;20;7;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Psicologia;9219;Licenciatura;177;38;139;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Serviço Social;9238;Licenciatura;81;14;67;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;46;29;17;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Turismo;9254;Licenciatura;97;37;60;2015/16
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura;26;10;16;2015/16
