,,,,,,,,,
,ACESSO AO ENSINO SUPERIOR 2017 - 1ª FASE DO CONCURSO NACIONAL DE ACESSO,,,,,,,,
,Resultados,,,,,,,,
,,,,,,,,,
,Código Instit.,Código Curso,Instituição,Curso,Grau,Vagas Iniciais,Colocados,Nota do últ. colocado (cont. geral),Vagas sobrantes
,1000,9369,Universidade do Minho,Engenharia Mecânica,MI,80,80,162.4,0
,1000,9371,Universidade do Minho,Engenharia Têxtil,MI,22,22,150.6,0
,1000,9379,Universidade do Minho,Ciências do Ambiente,L1,35,35,118.2,0
,1000,9381,Universidade do Minho,Estatística Aplicada,L1,20,20,129.8,0
,1000,9397,Universidade do Minho,Ciências da Computação,L1,62,62,140.0,0
,1000,9499,Universidade do Minho,Design e Marketing de Moda,L1,30,30,148.6,0
,1000,9509,Universidade do Minho,Engenharia e Gestão Industrial,MI,50,50,177.8,0
,1000,9555,Universidade do Minho,Psicologia,MI,65,65,140.8,0
,1000,9688,Universidade do Minho,Biologia Aplicada,L1,55,55,139.6,0
,1000,9813,Universidade do Minho,Medicina,MI,120,121,181.3,0
,1000,9853,Universidade do Minho,Educação Básica,L1,48,48,131.2,0
,1000,9869,Universidade do Minho,Contabilidade (regime pós-laboral),L1,40,40,134.8,0
,1000,G001,Universidade do Minho,Engenharia e Gestão de Sistemas de Informação,MI,110,110,142.8,0
,1000,G002,Universidade do Minho,Engenharia e Gestão de Sistemas de Informação (regime pós-laboral),MI,30,30,133.6,0
,1000,G005,Universidade do Minho,Engenharia Informática,MI,160,160,161.2,0
,1000,G007,Universidade do Minho,Engenharia de Telecomunicações e Informática,MI,35,35,134.2,0
,1000,L078,Universidade do Minho,Criminologia e Justiça Criminal,L1,25,25,159.8,0
,1000,L147,Universidade do Minho,Estudos Orientais: Estudos Chineses e Japoneses,L1,30,30,158.2,0
,1101,9554,Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação,Ciências da Nutrição,L1,70,70,159.0,0
,1102,9257,Universidade do Porto - Faculdade de Arquitetura,Arquitetura,MI,125,126,178.5,0
,1103,8258,Universidade do Porto - Faculdade de Ciências,Arquitetura Paisagista,L1,30,30,128.0,0
,1103,9011,Universidade do Porto - Faculdade de Ciências,Biologia,L1,150,150,140.5,0
,1103,9015,Universidade do Porto - Faculdade de Ciências,Bioquímica,L1,85,86,167.5,0
,1103,9141,Universidade do Porto - Faculdade de Ciências,Física,L1,41,41,157.5,0
,1103,9146,Universidade do Porto - Faculdade de Ciências,Geologia,L1,35,35,113.0,0
,1103,9209,Universidade do Porto - Faculdade de Ciências,Matemática,L1,60,60,148.5,0
,1103,9223,Universidade do Porto - Faculdade de Ciências,Química,L1,54,54,120.0,0
,1103,9368,Universidade do Porto - Faculdade de Ciências,Engenharia Física,MI,60,60,147.8,0
,1103,9696,Universidade do Porto - Faculdade de Ciências,Ciência de Computadores,L1,40,40,143.5,0
,1103,9709,Universidade do Porto - Faculdade de Ciências,Ciências e Tecnologia do Ambiente,L1,45,45,126.5,0
,1103,9812,Universidade do Porto - Faculdade de Ciências,Engenharia de Redes e Sistemas Informáticos,MI,70,70,139.0,0
,1103,9824,Universidade do Porto - Faculdade de Ciências,Ciências de Engenharia,L1,30,15,113.0,15
,1104,9081,Universidade do Porto - Faculdade de Economia,Economia,L1,223,223,171.0,0
,1104,9147,Universidade do Porto - Faculdade de Economia,Gestão,L1,122,122,175.0,0
,1105,9360,Universidade do Porto - Faculdade de Engenharia,Engenharia Civil,MI,130,130,130.5,0
,1105,9367,Universidade do Porto - Faculdade de Engenharia,Engenharia Eletrotécnica e de Computadores,MI,200,200,165.8,0
,1105,9369,Universidade do Porto - Faculdade de Engenharia,Engenharia Mecânica,MI,161,161,175.3,0
,1105,9459,Universidade do Porto - Faculdade de Engenharia,Engenharia Informática e Computação,MI,117,117,178.0,0
,1105,9460,Universidade do Porto - Faculdade de Engenharia,Engenharia Metalúrgica e de Materiais,MI,30,30,162.8,0
,1105,9461,Universidade do Porto - Faculdade de Engenharia,Engenharia Química,MI,67,67,168.8,0
,1105,9493,Universidade do Porto - Faculdade de Engenharia,Bioengenharia,MI,62,62,182.8,0
,1105,9508,Universidade do Porto - Faculdade de Engenharia,Engenharia do Ambiente,MI,36,36,140.8,0
,1105,9509,Universidade do Porto - Faculdade de Engenharia,Engenharia e Gestão Industrial,MI,70,70,184.3,0
,1105,9897,Universidade do Porto - Faculdade de Engenharia,Ciências de Engenharia - Engenharia de Minas e Geoambiente,L1,20,19,110.8,1
,1106,9494,Universidade do Porto - Faculdade de Farmácia,Ciências Farmacêuticas,MI,187,187,155.8,0
,1107,9006,Universidade do Porto - Faculdade de Letras,Arqueologia,L1,32,32,125.8,0
,1107,9040,Universidade do Porto - Faculdade de Letras,Ciências da Linguagem,L1,28,28,127.6,0
,1107,9139,Universidade do Porto - Faculdade de Letras,Filosofia,L1,56,56,129.2,0
,1107,9143,Universidade do Porto - Faculdade de Letras,Geografia,L1,74,76,128.4,0
,1107,9181,Universidade do Porto - Faculdade de Letras,História,L1,72,73,143.6,0
,1107,9182,Universidade do Porto - Faculdade de Letras,História da Arte,L1,35,36,135.6,0
,1107,9192,Universidade do Porto - Faculdade de Letras,Línguas Aplicadas,L1,51,54,171.2,0
,1107,9197,Universidade do Porto - Faculdade de Letras,Línguas e Relações Internacionais,L1,41,42,179.0,0
,1107,9204,Universidade do Porto - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,85,85,159.2,0
,1107,9240,Universidade do Porto - Faculdade de Letras,Sociologia,L1,47,47,147.4,0
,1107,9694,Universidade do Porto - Faculdade de Letras,Ciência da Informação,L1,40,41,140.0,0
,1107,9701,Universidade do Porto - Faculdade de Letras,"Ciências da Comunicação: Jornalismo, Assessoria, Multimédia",L1,79,79,160.8,0
,1107,9917,Universidade do Porto - Faculdade de Letras,Estudos Portugueses,L1,20,21,128.0,0
,1108,9813,Universidade do Porto - Faculdade de Medicina,Medicina,MI,245,245,183.3,0
,1109,9026,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Ciências da Educação,L1,54,54,139.0,0
,1109,9555,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Psicologia,MI,114,116,161.5,0
,1110,9708,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Ciências do Meio Aquático,L1,35,35,130.5,0
,1110,9813,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina,MI,155,155,182.3,0
,1110,9847,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina Veterinária,MI,60,60,170.8,0
,1111,9707,Universidade do Porto - Faculdade de Desporto,Ciências do Desporto,L1,132,133,139.0,0
,1113,9548,Universidade do Porto - Faculdade de Medicina Dentária,Medicina Dentária,MI,70,70,173.0,0
,1114,9066,Universidade do Porto - Faculdade de Direito,Criminologia,L1,45,45,162.4,0
,1114,9078,Universidade do Porto - Faculdade de Direito,Direito,L1,155,155,170.6,0
,1201,8258,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Arquitetura Paisagista,L1,15,5,119.3,10
,1201,9086,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Agronómica,L1,35,18,112.6,17
,1201,9114,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Florestal,L1,12,5,118.9,7
,1201,9129,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Zootécnica,L1,30,30,131.6,0
,1201,9752,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Enologia,L1,45,37,100.2,8
,1201,9847,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Medicina Veterinária,MI,82,82,160.6,0
,1202,9023,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Ciências da Comunicação,L1,55,56,136.9,0
,1202,9081,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Economia,L1,36,36,145.0,0
,1202,9147,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Gestão,L1,38,38,155.9,0
,1202,9196,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Línguas e Relações Empresariais,L1,35,35,140.2,0
,1202,9204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,"Línguas, Literaturas e Culturas",L1,35,36,128.3,0
,1202,9219,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Psicologia,L1,55,55,147.0,0
,1202,9238,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Serviço Social,L1,43,43,131.6,0
,1202,9254,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Turismo,L1,40,40,135.6,0
,1202,9803,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Teatro e Artes Performativas,L1,25,25,103.9,0
,1202,9853,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Educação Básica,L1,25,25,122.0,0
,1202,L092,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Animação Cultural e Comunitária,L1,32,28,99.7,4
,1203,8088,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia e Gestão Industrial (Preparatórios),PM,20,20,125.6,0
,1203,9052,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Comunicação e Multimédia,L1,45,45,130.3,0
,1203,9089,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Civil,L1,20,0,,20
,1203,9119,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Informática,L1,65,65,129.9,0
,1203,9123,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Mecânica,L1,29,29,119.2,0
,1203,9250,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Tecnologias de Informação e Comunicação,L1,30,23,110.0,7
,1203,9367,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Eletrotécnica e de Computadores,MI,33,19,111.0,14
,1203,9455,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Biomédica,L1,27,27,128.8,0
,1204,9011,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia,L1,30,30,119.7,0
,1204,9012,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia e Geologia,L1,20,5,105.5,15
,1204,9015,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioquímica,L1,50,50,123.0,0
,1204,9379,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Ambiente,L1,15,12,98.5,3
,1204,9540,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioengenharia,L1,40,34,111.7,6
,1204,9693,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciência Alimentar,L1,20,2,108.0,18
,1204,9707,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Desporto,L1,100,101,127.2,0
,1204,9761,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Genética e Biotecnologia,L1,58,58,133.2,0
,1204,9841,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Reabilitação Psicomotora,L1,50,20,110.8,30
,1300,8083,Universidade da Madeira,Ciclo Básico de Medicina,PM,38,39,176.7,0
,1300,9011,Universidade da Madeira,Biologia,L1,20,8,157.1,12
,1300,9015,Universidade da Madeira,Bioquímica,L1,25,19,113.8,6
,1300,9026,Universidade da Madeira,Ciências da Educação,L1,26,27,113.2,0
,1300,9069,Universidade da Madeira,Design,L1,28,28,113.8,0
,1300,9081,Universidade da Madeira,Economia,L1,45,20,103.7,25
,1300,9119,Universidade da Madeira,Engenharia Informática,L1,60,61,110.4,0
,1300,9147,Universidade da Madeira,Gestão,L1,55,56,136.0,0
,1300,9196,Universidade da Madeira,Línguas e Relações Empresariais,L1,35,36,143.7,0
,1300,9219,Universidade da Madeira,Psicologia,L1,30,30,136.3,0
,1300,9720,Universidade da Madeira,"Comunicação, Cultura e Organizações",L1,35,35,121.6,0
,1300,9736,Universidade da Madeira,Educação Física e Desporto,L1,30,32,122.2,0
,1300,9817,Universidade da Madeira,Artes Visuais,L1,20,4,,16
,1300,9853,Universidade da Madeira,Educação Básica,L1,20,20,129.2,0
,1300,A010,Universidade da Madeira,Engenharia Civil (ensino em inglês),L1,20,0,,20
,1300,A011,Universidade da Madeira,Engenharia Eletrónica e Telecomunicações  (ensino em inglês),L1,20,5,124.1,15
,1300,A012,Universidade da Madeira,Matemática (ensino em inglês),L1,20,7,116.1,13
,1300,L150,Universidade da Madeira,Estudos de Cultura,L1,43,25,108.7,18
,1320,9500,Universidade da Madeira - Escola Superior de Saúde,Enfermagem,L1,23,23,132.0,0
,1500,9822,Universidade de Lisboa,Ciências da Saúde,L1,60,60,141.5,0
,1501,9069,Universidade de Lisboa - Faculdade de Arquitetura,Design,L1,56,57,150.3,0
,1501,9071,Universidade de Lisboa - Faculdade de Arquitetura,Design de Moda,L1,46,46,144.5,0
,1501,9257,Universidade de Lisboa - Faculdade de Arquitetura,Arquitetura,MI,192,160,108.3,32
,1501,G004,Universidade de Lisboa - Faculdade de Arquitetura,"Arquitetura, na área de especialização em Urbanismo",MI,65,6,111.5,59
,1501,G008,Universidade de Lisboa - Faculdade de Arquitetura,"Arquitectura, área de especializ. em Interiores e Reabilitação do Edificado",MI,50,50,118.3,0
,1502,8399,Universidade de Lisboa - Faculdade de Belas-Artes,Desenho,L1,35,35,164.0,0
,1502,9070,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Comunicação,L1,60,60,177.5,0
,1502,9072,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Equipamento,L1,55,55,156.0,0
,1502,9754,Universidade de Lisboa - Faculdade de Belas-Artes,Escultura,L1,55,56,144.5,0
,1502,9790,Universidade de Lisboa - Faculdade de Belas-Artes,Pintura,L1,60,60,159.0,0
,1502,9904,Universidade de Lisboa - Faculdade de Belas-Artes,Arte Multimédia,L1,60,62,168.5,0
,1502,L010,Universidade de Lisboa - Faculdade de Belas-Artes,Ciências da Arte e do Património,L1,30,30,139.0,0
,1503,9011,Universidade de Lisboa - Faculdade de Ciências,Biologia,L1,180,180,146.0,0
,1503,9015,Universidade de Lisboa - Faculdade de Ciências,Bioquímica,L1,70,70,146.8,0
,1503,9119,Universidade de Lisboa - Faculdade de Ciências,Engenharia Informática,L1,105,106,150.0,0
,1503,9141,Universidade de Lisboa - Faculdade de Ciências,Física,L1,40,40,145.5,0
,1503,9146,Universidade de Lisboa - Faculdade de Ciências,Geologia,L1,90,90,115.5,0
,1503,9209,Universidade de Lisboa - Faculdade de Ciências,Matemática,L1,50,50,148.0,0
,1503,9212,Universidade de Lisboa - Faculdade de Ciências,"Meteorologia, Oceanografia e Geofísica",L1,25,25,124.5,0
,1503,9223,Universidade de Lisboa - Faculdade de Ciências,Química,L1,30,30,136.3,0
,1503,9226,Universidade de Lisboa - Faculdade de Ciências,Química Tecnológica,L1,25,25,126.3,0
,1503,9368,Universidade de Lisboa - Faculdade de Ciências,Engenharia Física,MI,40,40,151.5,0
,1503,9381,Universidade de Lisboa - Faculdade de Ciências,Estatística Aplicada,L1,35,35,136.0,0
,1503,9385,Universidade de Lisboa - Faculdade de Ciências,Matemática Aplicada,L1,80,80,146.5,0
,1503,9811,Universidade de Lisboa - Faculdade de Ciências,Engenharia da Energia e do Ambiente,MI,30,30,120.0,0
,1503,9845,Universidade de Lisboa - Faculdade de Ciências,Engenharia Biomédica e Biofísica,MI,40,40,168.5,0
,1503,L079,Universidade de Lisboa - Faculdade de Ciências,Tecnologias de Informação,L1,65,65,137.5,0
,1503,L096,Universidade de Lisboa - Faculdade de Ciências,Engenharia Geoespacial,L1,20,18,113.5,2
,1504,9078,Universidade de Lisboa - Faculdade de Direito,Direito,L1,560,561,145.5,0
,1505,9494,Universidade de Lisboa - Faculdade de Farmácia,Ciências Farmacêuticas,MI,220,220,145.5,0
,1506,8104,Universidade de Lisboa - Faculdade de Letras,"Estudos Artísticos, variante de Artes do Espetáculo",L1,49,50,136.0,0
,1506,8413,Universidade de Lisboa - Faculdade de Letras,Artes e Humanidades,L1,60,61,134.5,0
,1506,8458,Universidade de Lisboa - Faculdade de Letras,Estudos Gerais,L1,60,62,141.5,0
,1506,9006,Universidade de Lisboa - Faculdade de Letras,Arqueologia,L1,38,39,119.0,0
,1506,9040,Universidade de Lisboa - Faculdade de Letras,Ciências da Linguagem,L1,56,56,114.0,0
,1506,9131,Universidade de Lisboa - Faculdade de Letras,Estudos Africanos,L1,29,29,107.0,0
,1506,9133,Universidade de Lisboa - Faculdade de Letras,Estudos Clássicos,L1,20,21,116.0,0
,1506,9135,Universidade de Lisboa - Faculdade de Letras,Estudos Europeus,L1,59,59,144.0,0
,1506,9139,Universidade de Lisboa - Faculdade de Letras,Filosofia,L1,43,44,133.0,0
,1506,9181,Universidade de Lisboa - Faculdade de Letras,História,L1,61,61,134.0,0
,1506,9182,Universidade de Lisboa - Faculdade de Letras,História da Arte,L1,51,51,120.5,0
,1506,9204,Universidade de Lisboa - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,200,205,140.5,0
,1506,9252,Universidade de Lisboa - Faculdade de Letras,Tradução,L1,61,61,139.5,0
,1506,9914,Universidade de Lisboa - Faculdade de Letras,Estudos Asiáticos,L1,27,27,151.0,0
,1506,9917,Universidade de Lisboa - Faculdade de Letras,Estudos Portugueses,L1,39,39,110.5,0
,1506,L097,Universidade de Lisboa - Faculdade de Letras,Estudos Comparatistas,L1,35,35,116.5,0
,1506,L145,Universidade de Lisboa - Faculdade de Letras,Estudos de Cultura e Comunicação,L1,56,58,139.5,0
,1507,9813,Universidade de Lisboa - Faculdade de Medicina,Medicina,MI,295,297,177.5,0
,1508,9548,Universidade de Lisboa - Faculdade de Medicina Dentária,Medicina Dentária,MI,65,65,174.0,0
,1508,9556,Universidade de Lisboa - Faculdade de Medicina Dentária,Higiene Oral,L1,44,44,125.3,0
,1508,9791,Universidade de Lisboa - Faculdade de Medicina Dentária,Prótese Dentária,L1,36,36,118.8,0
,1509,9847,Universidade de Lisboa - Faculdade de Medicina Veterinária,Medicina Veterinária,MI,115,116,159.3,0
,1510,9068,Universidade de Lisboa - Faculdade de Motricidade Humana,Dança,L1,20,16,104.0,4
,1510,9162,Universidade de Lisboa - Faculdade de Motricidade Humana,Gestão do Desporto,L1,33,33,152.0,0
,1510,9707,Universidade de Lisboa - Faculdade de Motricidade Humana,Ciências do Desporto,L1,147,148,128.5,0
,1510,9753,Universidade de Lisboa - Faculdade de Motricidade Humana,Ergonomia,L1,20,20,122.5,0
,1510,9841,Universidade de Lisboa - Faculdade de Motricidade Humana,Reabilitação Psicomotora,L1,56,56,123.0,0
,1511,9555,Universidade de Lisboa - Faculdade de Psicologia,Psicologia,MI,145,145,144.8,0
,1513,L040,Universidade de Lisboa - Instituto de Educação,Educação e Formação,L1,76,76,109.3,0
,1514,8411,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Planeamento e Gestão do Território,L1,45,48,124.2,0
,1514,9143,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Geografia,L1,105,107,118.6,0
,1515,8258,Universidade de Lisboa - Instituto Superior de Agronomia,Arquitetura Paisagista,L1,20,14,115.0,6
,1515,8377,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Florestal e dos Recursos Naturais,L1,20,20,120.8,0
,1515,9011,Universidade de Lisboa - Instituto Superior de Agronomia,Biologia,L1,45,45,131.8,0
,1515,9086,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Agronómica,L1,55,55,128.5,0
,1515,9087,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Alimentar,L1,45,37,109.8,8
,1515,9099,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia do Ambiente,L1,25,25,117.3,0
,1515,9129,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Zootécnica,L1,35,35,124.0,0
,1516,8014,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social (regime pós-laboral),L1,37,37,127.0,0
,1516,8102,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública (regime pós-laboral),L1,46,46,126.0,0
,1516,8109,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia (regime pós-laboral),L1,35,37,120.0,0
,1516,8111,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos (regime pós-laboral),L1,65,68,134.0,0
,1516,8363,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública e Políticas do Território (regime pós-laboral),L1,40,45,115.0,0
,1516,8364,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais (regime pós-laboral),L1,60,61,139.0,0
,1516,9002,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública,L1,87,87,136.0,0
,1516,9019,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciência Política,L1,53,53,148.5,0
,1516,9023,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciências da Comunicação,L1,58,60,157.5,0
,1516,9157,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos,L1,70,71,149.0,0
,1516,9229,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais,L1,90,90,157.5,0
,1516,9238,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social,L1,54,54,140.0,0
,1516,9240,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia,L1,55,55,131.5,0
,1516,9448,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Antropologia,L1,52,54,117.0,0
,1517,9081,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia,L1,145,145,155.3,0
,1517,9140,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Finanças,L1,35,35,153.0,0
,1517,9147,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão,L1,180,180,157.8,0
,1517,9210,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Matemática Aplicada à Economia e à Gestão,L1,40,40,176.5,0
,1517,A001,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão (ensino em Inglês),L1,30,30,158.0,0
,1517,A006,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia (ensino em inglês),L1,25,26,155.0,0
,1518,9121,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Informática e de Computadores,L1,170,170,171.5,0
,1518,9257,Universidade de Lisboa - Instituto Superior Técnico,Arquitetura,MI,50,50,154.3,0
,1518,9345,Universidade de Lisboa - Instituto Superior Técnico,Matemática Aplicada e Computação,L1,35,35,181.3,0
,1518,9357,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Aeroespacial,MI,85,85,188.0,0
,1518,9358,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biológica,MI,65,65,170.0,0
,1518,9359,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biomédica,MI,60,60,181.0,0
,1518,9360,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Civil,MI,137,137,132.5,0
,1518,9363,Universidade de Lisboa - Instituto Superior Técnico,Engenharia de Materiais,MI,25,25,159.8,0
,1518,9367,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Eletrotécnica e de Computadores,MI,220,220,162.3,0
,1518,9369,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Mecânica,MI,170,170,173.5,0
,1518,9458,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Física Tecnológica,MI,60,60,187.5,0
,1518,9461,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Química,MI,80,80,161.5,0
,1518,9508,Universidade de Lisboa - Instituto Superior Técnico,Engenharia do Ambiente,MI,33,33,151.0,0
,1518,9913,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Geológica e de Minas,L1,20,20,130.5,0
,1518,L162,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Naval e Oceânica,L1,30,30,164.8,0
,1519,9098,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia de Telecomunicações e Informática,L1,55,55,148.8,0
,1519,9104,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia e Gestão Industrial,L1,65,65,167.5,0
,1519,9121,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Informática e de Computadores,L1,90,90,164.0,0
,1519,9912,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Eletrónica,L1,34,34,154.3,0
,3011,8005,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing (regime pós-laboral),L1,20,20,127.9,0
,3011,8449,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade (regime de ensino a distância),L1,20,6,109.8,14
,3011,9056,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade,L1,76,77,133.0,0
,3011,9140,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças,L1,20,20,143.0,0
,3011,9205,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing,L1,30,30,142.7,0
,3011,9869,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade (regime pós-laboral),L1,20,20,113.9,0
,3011,9888,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças (regime pós-laboral),L1,20,18,105.0,2
,3012,8016,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Tecnologias da Informação,L1,20,21,109.5,0
,3012,8405,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão da Qualidade,L1,23,23,123.1,0
,3012,9109,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Engenharia Eletrotécnica,L1,20,13,114.0,7
,3012,9235,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Secretariado e Comunicação Empresarial,L1,24,24,130.1,0
,3012,9769,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Pública e Autárquica,L1,20,21,111.0,0
,3012,L021,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Comercial,L1,30,30,130.7,0
,3013,9500,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Enfermagem,L1,81,82,138.2,0
,3013,9504,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Fisioterapia,L1,35,35,150.0,0
,3013,9890,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Terapia da Fala,L1,22,22,125.0,0
,3013,L066,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Imagem Médica e Radioterapia,L1,25,25,129.8,0
,3014,L135,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Tecnologia e Sistemas de Produção,L1,20,19,107.8,1
,3014,L138,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Design de Produto e Tecnologia,L1,34,34,135.4,0
