PORTAL INFOCURSOS;;;;;;;;;;;;
;;;;;;;;;;;;
5) Distribuição dos alunos inscritos por sexo;;;;;;;;;;;;
;;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroInscritos;NumeroHomens;NumeroMulheres;AnoLetivo
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Humanidades;8461;Licenciatura;112;41;71;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Artísticos;9132;Licenciatura;124;58;66;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Europeus;9135;Licenciatura;248;138;110;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Gestão;9147;Licenciatura;1067;556;511;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;História;9181;Licenciatura;343;214;129;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Informática;9185;Licenciatura;466;431;35;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;252;63;189;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Educação;9353;Licenciatura;419;94;325;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;246;150;96;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências Sociais;9712;Licenciatura;1463;556;907;2014/15
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Matemática e Aplicações;9835;Licenciatura;76;51;25;2014/15
Universidade de Lisboa;1500;Universidade de Lisboa;1500;Publico;Universitario;Ciências da Saúde;9822;Licenciatura;112;26;86;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura (regime pós-laboral);8434;MestradoIntegrado;76;46;30;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design;9069;Licenciatura;182;35;147;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design de Moda;9071;Licenciatura;149;9;140;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;523;226;297;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Urbanismo;G004;MestradoIntegrado;182;63;119;2014/15
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Interiores e Reabilitação do Edificado;G008;MestradoIntegrado;133;23;110;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Desenho (regime pós-laboral);8415;Licenciatura;105;39;66;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Comunicação;9070;Licenciatura;205;47;158;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Equipamento;9072;Licenciatura;199;62;137;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Escultura;9754;Licenciatura;158;52;106;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Pintura;9790;Licenciatura;251;76;175;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Ciências da Arte e do Património (regime pós-laboral);9903;Licenciatura;105;29;76;2014/15
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Arte Multimédia;9904;Licenciatura;194;66;128;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Biologia;9011;Licenciatura;767;331;436;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Bioquímica;9015;Licenciatura;255;81;174;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Informática;9119;Licenciatura;515;460;55;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Física;9141;Licenciatura;114;84;30;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Geologia;9146;Licenciatura;392;213;179;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática;9209;Licenciatura;98;56;42;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Meteorologia, Oceanografia e Geofísica;9212;Licenciatura;92;53;39;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química;9223;Licenciatura;89;35;54;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química Tecnológica;9226;Licenciatura;99;44;55;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;99;71;28;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;111;42;69;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática Aplicada;9385;Licenciatura;276;109;167;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia da Energia e do Ambiente;9811;MestradoIntegrado;340;223;117;2014/15
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Biomédica e Biofísica;9845;MestradoIntegrado;204;83;121;2014/15
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito (regime pós-laboral);8358;Licenciatura;446;185;261;2014/15
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito;9078;Licenciatura;2427;988;1439;2014/15
Universidade de Lisboa;1500;Faculdade de Farmácia;1505;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;1240;294;946;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Artísticos, variante de Artes do Espectáculo;8104;Licenciatura;120;42;78;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Artes e Humanidades;8413;Licenciatura;158;48;110;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Gerais;8458;Licenciatura;159;62;97;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Arqueologia;9006;Licenciatura;125;64;61;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Cultura;9025;Licenciatura;192;50;142;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;113;32;81;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Africanos;9131;Licenciatura;87;34;53;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Clássicos;9133;Licenciatura;37;18;19;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Europeus;9135;Licenciatura;218;85;133;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Filosofia;9139;Licenciatura;106;61;45;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História;9181;Licenciatura;229;143;86;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História da Arte;9182;Licenciatura;149;37;112;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;673;187;486;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Tradução;9252;Licenciatura;242;79;163;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Asiáticos;9914;Licenciatura;104;27;77;2014/15
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Portugueses;9917;Licenciatura;88;23;65;2014/15
Universidade de Lisboa;1500;Faculdade de Medicina;1507;Publico;Universitario;Medicina;9813;MestradoIntegrado;2300;809;1491;2014/15
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;273;68;205;2014/15
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Higiene Oral;9556;Licenciatura;154;17;137;2014/15
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Prótese Dentária;9791;Licenciatura;123;34;89;2014/15
Universidade de Lisboa;1500;Faculdade de Medicina Veterinária;1509;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;726;162;564;2014/15
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Dança;9068;Licenciatura;63;2;61;2014/15
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Gestão do Desporto;9162;Licenciatura;158;132;26;2014/15
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;613;426;187;2014/15
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ergonomia;9753;Licenciatura;44;23;21;2014/15
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;203;41;162;2014/15
Universidade de Lisboa;1500;Faculdade de Psicologia;1511;Publico;Universitario;Psicologia;9555;MestradoIntegrado;947;185;762;2014/15
Universidade de Lisboa;1500;Instituto de Educação;1513;Publico;Universitario;Educação e Formação;L040;Licenciatura;64;4;60;2014/15
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Planeamento e Gestão do Território;8411;Licenciatura;151;97;54;2014/15
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Geografia;9143;Licenciatura;256;144;112;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;94;34;60;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Florestal e dos Recursos Naturais;8377;Licenciatura;59;42;17;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Biologia;9011;Licenciatura;133;39;94;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;226;134;92;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Alimentar;9087;Licenciatura;189;45;144;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;104;63;41;2014/15
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;121;45;76;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social (regime pós-laboral);8014;Licenciatura;169;18;151;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública (regime pós-laboral);8102;Licenciatura;152;68;84;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia (regime pós-laboral);8109;Licenciatura;84;21;63;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura;505;182;323;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública e Políticas do Território (regime pós-laboral);8363;Licenciatura;122;53;69;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais (regime pós-laboral);8364;Licenciatura;202;95;107;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública;9002;Licenciatura;335;153;182;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciência Política;9019;Licenciatura;150;80;70;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;276;83;193;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais;9229;Licenciatura;295;120;175;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social;9238;Licenciatura;279;24;255;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia;9240;Licenciatura;188;54;134;2014/15
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Antropologia;9448;Licenciatura;129;35;94;2014/15
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Economia;9081;Licenciatura;836;519;317;2014/15
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Finanças;9140;Licenciatura;191;115;76;2014/15
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Gestão;9147;Licenciatura;953;516;437;2014/15
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura;194;60;134;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia de Materiais;9096;Licenciatura;100;63;37;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;867;760;107;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;341;144;197;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Matemática Aplicada e Computação;9345;Licenciatura;139;80;59;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Aeroespacial;9357;MestradoIntegrado;599;499;100;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;413;136;277;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;320;128;192;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;1392;1004;388;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;1540;1356;184;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;1322;1140;182;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Física Tecnológica;9458;MestradoIntegrado;370;296;74;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;510;198;312;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;214;103;111;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia e Arquitectura Naval;9911;Licenciatura;115;98;17;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Geológica e de Minas;9913;Licenciatura;109;71;38;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia de Telecomunicações e Informática;9098;Licenciatura;263;227;36;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;352;248;104;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;473;417;56;2014/15
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Electrónica;9912;Licenciatura;130;105;25;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Administração de Unidades de Saúde;8523;Licenciatura;12;4;8;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;187;57;130;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Direito;9078;Licenciatura;503;218;285;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Economia;9081;Licenciatura;44;24;20;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Engenharia Informática;9119;Licenciatura;135;120;15;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Gestão;9147;Licenciatura;294;145;149;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;História;9181;Licenciatura;26;16;10;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Informática de Gestão;9186;Licenciatura;26;22;4;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Psicologia;9219;Licenciatura;117;29;88;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Relações Internacionais;9229;Licenciatura;59;39;20;2014/15
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;130;67;63;2014/15
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Microbiologia;8257;Licenciatura;72;20;52;2014/15
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Bioengenharia;9540;Licenciatura;117;49;68;2014/15
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;189;19;170;2014/15
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Lisboa);2215;Privado;Politecnico;Enfermagem;9500;Licenciatura;189;26;163;2014/15
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Porto);2216;Privado;Politecnico;Enfermagem;9500;Licenciatura;136;18;118;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Psicologia;9219;Licenciatura;54;11;43;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Serviço Social;9238;Licenciatura;44;6;38;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Línguas Estrangeiras Aplicadas;9378;Licenciatura;59;13;46;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Comunicação Social e Cultural;9453;Licenciatura;388;104;284;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;124;36;88;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Filosofia;9139;Licenciatura;20;17;3;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Psicologia;9219;Licenciatura;155;39;116;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Serviço Social;9238;Licenciatura;95;13;82;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Turismo;9254;Licenciatura;82;35;47;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura;17;6;11;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Design e Artes Visuais;L073;Licenciatura;12;7;5;2014/15
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Gestão;9147;Licenciatura;47;30;17;2014/15
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;225;66;159;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia;2240;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;60;13;47;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia;2240;Privado;Universitario;Teologia;9553;MestradoIntegrado;143;135;8;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Braga);2241;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;42;10;32;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Braga);2241;Privado;Universitario;Teologia;9553;MestradoIntegrado;94;91;3;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Porto);2242;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;30;11;19;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Porto);2242;Privado;Universitario;Teologia;9553;MestradoIntegrado;147;141;6;2014/15
Universidade Católica Portuguesa;2200;Escola das Artes;2265;Privado;Universitario;Som e Imagem;9457;Licenciatura;124;81;43;2014/15
Universidade Católica Portuguesa;2200;Escola das Artes;2265;Privado;Universitario;Arte - Conservação e Restauro;9551;Licenciatura;49;15;34;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Administração e Gestão de Empresas;9059;Licenciatura;761;384;377;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Economia;9081;Licenciatura;225;127;98;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Economia e Gestão;2271;Privado;Universitario;Economia;9081;Licenciatura;225;130;95;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Economia e Gestão;2271;Privado;Universitario;Gestão;9147;Licenciatura;666;415;251;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Direito;2280;Privado;Universitario;Direito;9078;Licenciatura;578;228;350;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Direito (Porto);2281;Privado;Universitario;Direito;9078;Licenciatura;843;331;512;2014/15
Universidade Católica Portuguesa;2200;Faculdade de Educação e Psicologia;2289;Privado;Universitario;Psicologia;9219;Licenciatura;177;29;148;2014/15
Universidade Católica Portuguesa;2200;Instituto de Estudos Políticos;2295;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;137;58;79;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Políticas de Segurança;8058;Licenciatura;31;28;3;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Jazz e Música Moderna;8175;Licenciatura;58;47;11;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Comunicação e Multimédia;9052;Licenciatura;50;25;25;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Design;9069;Licenciatura;28;11;17;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Direito;9078;Licenciatura;329;135;194;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Economia;9081;Licenciatura;57;26;31;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Engenharia Informática;9119;Licenciatura;18;16;2;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão de Empresa;9151;Licenciatura;256;151;105;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura;42;11;31;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Informática;9185;Licenciatura;20;18;2;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Psicologia;9219;Licenciatura;94;19;75;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Relações Internacionais;9229;Licenciatura;85;42;43;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Serviço Social;9238;Licenciatura;53;9;44;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Turismo;9254;Licenciatura;55;19;36;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;356;215;141;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão das Organizações Desportivas;9763;Licenciatura;43;40;3;2014/15
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Motricidade Humana;9780;Licenciatura;23;15;8;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Criminologia;9066;Licenciatura;101;21;80;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Design;9069;Licenciatura;23;9;14;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Direito;9078;Licenciatura;482;193;289;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Economia;9081;Licenciatura;70;47;23;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Gestão de Empresa;9151;Licenciatura;189;119;70;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Marketing;9205;Licenciatura;31;11;20;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Psicologia;9219;Licenciatura;93;12;81;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Relações Internacionais;9229;Licenciatura;45;18;27;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;273;148;125;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Contabilidade;9056;Licenciatura;51;22;29;2014/15
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Design;9069;Licenciatura;19;9;10;2014/15
