,"Tabela 3.1 - Inscritos em estabelecimentos de ensino superior residentes em Portugal por concelho do estabelecimento de ensino superior e concelho da residência permanente do aluno, em 2016/17 - Todos os cursos/ciclos de estudos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
municipios,Abrantes,Águeda,Almada,Amadora,Amares,Angra do Heroísmo,Aveiro,Barcelos,Barreiro,Beja,Braga,Bragança,Caldas da Rainha,Cascais,Castelo Branco,Chaves,Coimbra,Covilhã,Elvas,Évora,Fafe,Faro,Felgueiras,Funchal,Guarda,Guimarães,Idanha-a-Nova,Lamego,Leiria,Lisboa,Maia,Marinha Grande,Matosinhos,Melgaço,Mirandela,Odivelas,Oeiras,Oliveira de Azeméis,Oliveira do Hospital,Paredes,Penafiel,Peniche,Ponta Delgada,Ponte de Lima,Portalegre,Portimão,Porto,Rio Maior,Santa Maria da Feira,Santarém,Santiago do Cacém,Seia,Setúbal,Silves,Sintra,Tomar,Torres Vedras,Valença,Viana do Castelo,Vila do Conde,Vila Nova de Cerveira,Vila Nova de Famalicão,Vila Nova de Gaia,Vila Real,Viseu
São João da Madeira,0.00,5.00,3.00,0.00,0.00,1.00,108.00,0.00,0.00,0.00,19.00,6.00,0.00,0.00,1.00,0.00,107.00,18.00,0.00,2.00,0.00,2.00,2.00,0.00,5.00,1.00,0.00,2.00,5.00,43.00,13.00,0.00,18.00,1.00,3.00,0.00,3.00,13.00,2.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,232.00,2.00,36.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,12.00,8.00,14.00
São João da Pesqueira,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,5.00,11.00,0.00,0.00,0.00,0.00,41.00,7.00,0.00,0.00,0.00,1.00,1.00,0.00,11.00,0.00,1.00,3.00,2.00,11.00,2.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,20.00,24.00
São Pedro do Sul,0.00,5.00,6.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,3.00,0.00,105.00,17.00,0.00,2.00,0.00,1.00,0.00,0.00,13.00,0.00,0.00,2.00,2.00,56.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,9.00,89.00
São Roque do Pico,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,5.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,1.00,0.00,8.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
São Vicente,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,1.00,0.00,3.00,0.00,4.00,1.00,0.00,1.00,0.00,1.00,0.00,36.00,1.00,0.00,0.00,0.00,1.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
Sardoal,5.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,10.00,12.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sátão,0.00,0.00,5.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,2.00,3.00,1.00,0.00,3.00,0.00,83.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,11.00,0.00,1.00,5.00,2.00,37.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,8.00,106.00
Seia,1.00,0.00,5.00,0.00,0.00,0.00,29.00,1.00,1.00,0.00,5.00,11.00,3.00,0.00,14.00,0.00,185.00,46.00,0.00,7.00,0.00,4.00,0.00,1.00,33.00,0.00,2.00,0.00,8.00,65.00,1.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,17.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,28.00,2.00,0.00,2.00,0.00,35.00,2.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,78.00
Seixal,0.00,0.00,737.00,8.00,0.00,1.00,7.00,1.00,61.00,11.00,2.00,5.00,14.00,45.00,6.00,0.00,25.00,12.00,8.00,57.00,0.00,26.00,0.00,1.00,3.00,0.00,3.00,2.00,10.00,2662.00,0.00,0.00,2.00,0.00,1.00,2.00,78.00,0.00,1.00,1.00,0.00,8.00,3.00,0.00,11.00,2.00,15.00,7.00,0.00,10.00,0.00,0.00,543.00,1.00,4.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,3.00
Sernancelhe,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,3.00,2.00,0.00,1.00,6.00,0.00,16.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,10.00,0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,2.00,40.00
Serpa,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,155.00,1.00,2.00,0.00,4.00,3.00,0.00,6.00,2.00,0.00,53.00,0.00,32.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,3.00,4.00,2.00,0.00,2.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Sertã,2.00,1.00,3.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,100.00,0.00,139.00,15.00,0.00,5.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,0.00,27.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00
Sesimbra,1.00,0.00,198.00,4.00,0.00,0.00,2.00,0.00,16.00,5.00,2.00,0.00,4.00,8.00,5.00,0.00,6.00,5.00,1.00,36.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,673.00,1.00,0.00,1.00,0.00,0.00,2.00,29.00,0.00,0.00,1.00,0.00,7.00,1.00,0.00,4.00,1.00,8.00,1.00,0.00,5.00,0.00,0.00,264.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00
Setúbal,3.00,0.00,357.00,8.00,0.00,0.00,10.00,1.00,54.00,24.00,8.00,1.00,10.00,22.00,18.00,0.00,31.00,21.00,2.00,132.00,0.00,33.00,0.00,2.00,2.00,0.00,0.00,0.00,6.00,1731.00,1.00,0.00,0.00,0.00,1.00,0.00,71.00,1.00,0.00,0.00,0.00,2.00,3.00,0.00,13.00,1.00,22.00,10.00,0.00,9.00,2.00,0.00,1293.00,0.00,5.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
Sever do Vouga,0.00,8.00,1.00,0.00,0.00,0.00,103.00,0.00,0.00,0.00,5.00,3.00,2.00,1.00,3.00,0.00,69.00,18.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,6.00,21.00,5.00,0.00,1.00,0.00,0.00,0.00,1.00,7.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,52.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,6.00,27.00
Silves,0.00,0.00,25.00,0.00,0.00,0.00,5.00,0.00,0.00,20.00,1.00,0.00,5.00,1.00,10.00,0.00,30.00,6.00,0.00,46.00,0.00,216.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,189.00,1.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,51.00,6.00,5.00,0.00,3.00,1.00,0.00,7.00,15.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00
Sines,0.00,0.00,20.00,2.00,0.00,0.00,0.00,0.00,3.00,20.00,1.00,0.00,4.00,0.00,3.00,0.00,3.00,3.00,0.00,9.00,0.00,29.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,1.00,0.00,1.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,1.00,2.00,0.00,0.00,3.00,0.00,58.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Sintra,3.00,0.00,533.00,37.00,0.00,0.00,26.00,3.00,22.00,18.00,16.00,23.00,30.00,291.00,30.00,0.00,75.00,37.00,10.00,102.00,0.00,38.00,1.00,1.00,7.00,1.00,4.00,0.00,41.00,9124.00,0.00,0.00,3.00,1.00,3.00,9.00,731.00,0.00,1.00,1.00,0.00,42.00,4.00,1.00,25.00,4.00,42.00,15.00,0.00,65.00,0.00,0.00,88.00,0.00,14.00,17.00,0.00,2.00,0.00,0.00,0.00,2.00,3.00,6.00,11.00
Sobral de Monte Agraço,0.00,0.00,15.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,2.00,1.00,4.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,164.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,10.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00
Soure,0.00,1.00,6.00,1.00,0.00,0.00,8.00,0.00,0.00,0.00,2.00,1.00,4.00,0.00,4.00,0.00,410.00,6.00,1.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,23.00,30.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,1.00,11.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,1.00
Sousel,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,6.00,24.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1.00,2.00,3.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tábua,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,147.00,16.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,2.00,3.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,25.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,21.00
Tabuaço,0.00,1.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,15.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,10.00,0.00,0.00,2.00,0.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,16.00,16.00
Tarouca,0.00,0.00,2.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,7.00,6.00,0.00,0.00,2.00,0.00,31.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,24.00,1.00,13.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,25.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,18.00,12.00
Tavira,1.00,0.00,21.00,0.00,0.00,0.00,5.00,1.00,0.00,29.00,1.00,0.00,2.00,1.00,3.00,0.00,14.00,5.00,0.00,25.00,0.00,309.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,146.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,3.00,11.00,0.00,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Terras de Bouro,0.00,0.00,1.00,0.00,4.00,0.00,1.00,25.00,0.00,0.00,51.00,7.00,0.00,0.00,1.00,0.00,7.00,1.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,8.00,0.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,0.00,0.00,2.00,0.00,4.00,1.00
Tomar,19.00,0.00,36.00,0.00,0.00,0.00,38.00,0.00,1.00,0.00,5.00,1.00,8.00,4.00,25.00,0.00,202.00,24.00,4.00,19.00,0.00,5.00,0.00,0.00,1.00,0.00,2.00,0.00,91.00,403.00,0.00,0.00,0.00,0.00,1.00,0.00,17.00,0.00,0.00,0.00,0.00,10.00,1.00,0.00,10.00,0.00,18.00,11.00,0.00,45.00,0.00,0.00,4.00,0.00,2.00,446.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,6.00,2.00
Tondela,0.00,3.00,3.00,0.00,0.00,0.00,83.00,0.00,0.00,1.00,2.00,2.00,5.00,4.00,6.00,0.00,180.00,29.00,0.00,1.00,0.00,1.00,0.00,0.00,10.00,0.00,2.00,6.00,9.00,77.00,0.00,0.00,2.00,0.00,1.00,0.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,50.00,1.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,9.00,194.00
Torre de Moncorvo,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,59.00,0.00,0.00,4.00,0.00,26.00,5.00,0.00,1.00,0.00,2.00,1.00,0.00,3.00,0.00,0.00,0.00,1.00,6.00,1.00,0.00,1.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,20.00,6.00
Torres Novas,13.00,1.00,36.00,2.00,0.00,0.00,27.00,1.00,0.00,1.00,5.00,3.00,10.00,3.00,20.00,0.00,99.00,32.00,0.00,35.00,0.00,13.00,0.00,0.00,0.00,0.00,1.00,0.00,66.00,417.00,2.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,2.00,0.00,0.00,17.00,1.00,0.00,3.00,0.00,25.00,11.00,0.00,61.00,0.00,0.00,1.00,0.00,4.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00
Torres Vedras,4.00,1.00,85.00,1.00,0.00,0.00,19.00,0.00,2.00,3.00,4.00,2.00,56.00,19.00,9.00,0.00,40.00,17.00,2.00,33.00,0.00,17.00,0.00,0.00,3.00,0.00,2.00,0.00,120.00,1252.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,67.00,0.00,0.00,7.00,3.00,14.00,33.00,0.00,40.00,0.00,1.00,6.00,0.00,0.00,6.00,39.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,5.00
Trancoso,1.00,1.00,2.00,0.00,0.00,0.00,10.00,1.00,0.00,0.00,6.00,4.00,1.00,1.00,6.00,0.00,47.00,20.00,0.00,3.00,0.00,1.00,0.00,0.00,36.00,0.00,2.00,2.00,3.00,41.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,20.00
Trofa,0.00,0.00,2.00,0.00,0.00,0.00,18.00,33.00,0.00,0.00,171.00,4.00,1.00,0.00,3.00,0.00,21.00,28.00,1.00,2.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,28.00,115.00,0.00,47.00,0.00,1.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,3.00,0.00,0.00,467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2.00,0.00,42.00,39.00,7.00,0.00
Vagos,1.00,25.00,3.00,1.00,0.00,0.00,229.00,0.00,0.00,3.00,5.00,3.00,5.00,2.00,3.00,0.00,135.00,19.00,0.00,7.00,0.00,8.00,1.00,0.00,14.00,0.00,0.00,3.00,17.00,37.00,1.00,0.00,3.00,0.00,2.00,0.00,0.00,10.00,3.00,4.00,0.00,2.00,0.00,0.00,1.00,0.00,62.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,3.00,23.00
Vale de Cambra,0.00,3.00,1.00,0.00,0.00,0.00,142.00,0.00,0.00,0.00,13.00,3.00,1.00,1.00,1.00,0.00,113.00,14.00,0.00,1.00,0.00,3.00,0.00,0.00,11.00,0.00,0.00,1.00,4.00,25.00,10.00,0.00,11.00,0.00,0.00,0.00,0.00,20.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,199.00,1.00,24.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,12.00,9.00,36.00
Valença,0.00,0.00,1.00,0.00,0.00,0.00,6.00,7.00,0.00,0.00,48.00,7.00,0.00,2.00,2.00,0.00,18.00,4.00,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,18.00,3.00,0.00,3.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,48.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,69.00,50.00,1.00,4.00,1.00,6.00,11.00,4.00
Valongo,0.00,1.00,7.00,2.00,0.00,1.00,49.00,20.00,0.00,1.00,96.00,18.00,8.00,0.00,4.00,0.00,49.00,18.00,0.00,5.00,0.00,2.00,15.00,0.00,4.00,2.00,0.00,2.00,0.00,95.00,175.00,0.00,195.00,3.00,3.00,0.00,0.00,1.00,0.00,57.00,0.00,2.00,1.00,5.00,0.00,0.00,1643.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,3.00,8.00,23.00,0.00,4.00,98.00,36.00,5.00
Valpaços,0.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,18.00,116.00,0.00,0.00,4.00,3.00,28.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,21.00,2.00,0.00,5.00,0.00,28.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,4.00
Velas,0.00,0.00,1.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,3.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,30.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,26.00,0.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,4.00
Vendas Novas,1.00,0.00,22.00,0.00,0.00,0.00,4.00,1.00,2.00,12.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,2.00,0.00,42.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,1.00,0.00,4.00,0.00,0.00,33.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Viana do Alentejo,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,0.00,3.00,76.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Viana do Castelo,0.00,2.00,8.00,4.00,1.00,1.00,88.00,95.00,0.00,3.00,415.00,28.00,11.00,1.00,16.00,0.00,218.00,50.00,0.00,5.00,0.00,9.00,5.00,0.00,6.00,0.00,1.00,2.00,12.00,176.00,24.00,0.00,66.00,42.00,1.00,0.00,17.00,4.00,2.00,16.00,0.00,4.00,2.00,68.00,0.00,0.00,712.00,0.00,0.00,2.00,0.00,1.00,3.00,0.00,1.00,3.00,0.00,30.00,819.00,7.00,11.00,8.00,40.00,72.00,7.00
Vidigueira,0.00,0.00,7.00,0.00,0.00,1.00,1.00,0.00,0.00,72.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,0.00,1.00,16.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Vieira do Minho,0.00,0.00,0.00,0.00,4.00,0.00,7.00,12.00,0.00,0.00,168.00,13.00,0.00,0.00,1.00,0.00,7.00,1.00,1.00,0.00,5.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,15.00,3.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,8.00,1.00,0.00,26.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,11.00,2.00,0.00,3.00,4.00,20.00,0.00
Vila da Praia da Vitória,0.00,0.00,7.00,1.00,0.00,76.00,11.00,0.00,0.00,1.00,7.00,4.00,3.00,0.00,0.00,0.00,38.00,4.00,0.00,7.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,130.00,0.00,0.00,4.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,4.00,46.00,0.00,1.00,0.00,36.00,3.00,0.00,4.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,2.00,0.00
Vila de Rei,3.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,32.00,0.00,10.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,16.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vila do Bispo,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Vila do Conde,0.00,2.00,3.00,0.00,0.00,0.00,45.00,57.00,0.00,0.00,119.00,19.00,3.00,2.00,4.00,0.00,56.00,16.00,0.00,4.00,0.00,6.00,6.00,0.00,8.00,0.00,1.00,1.00,4.00,54.00,194.00,0.00,138.00,3.00,2.00,0.00,2.00,1.00,0.00,9.00,0.00,1.00,1.00,19.00,2.00,0.00,1174.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,39.00,74.00,0.00,28.00,75.00,58.00,10.00
Vila do Porto,1.00,0.00,4.00,0.00,0.00,6.00,10.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,1.00,0.00,16.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,50.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,1.00,0.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00
Vila Flor,1.00,0.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,3.00,59.00,0.00,0.00,1.00,0.00,24.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,3.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00
